report_date_as_yyyy_mm_dd,market_and_exchange_names,noncomm_positions_long_all,noncomm_positions_short_all,comm_positions_long_all,comm_positions_short_all,open_interest_all,date,spec_net,comm_net
2019-03-26T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,1960,2326,0,232,3428,2019-03-26,-366,-232
2019-04-02T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,2430,3056,0,229,4000,2019-04-02,-626,-229
2019-04-09T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,2846,3545,0,211,4443,2019-04-09,-699,-211
2019-04-16T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,2967,3673,0,202,4324,2019-04-16,-706,-202
2019-04-23T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,2771,3834,0,87,4313,2019-04-23,-1063,-87
2019-04-30T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,2501,3466,0,46,3817,2019-04-30,-965,-46
2019-05-07T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,2946,3985,0,46,4388,2019-05-07,-1039,-46
2019-05-14T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,2805,3750,0,46,4447,2019-05-14,-945,-46
2019-05-21T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,2845,3826,0,46,4650,2019-05-21,-981,-46
2019-05-28T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3266,4417,0,46,5190,2019-05-28,-1151,-46
2019-06-04T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,2834,3763,0,34,4436,2019-06-04,-929,-34
2019-06-11T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,2794,3694,0,101,4434,2019-06-11,-900,-101
2019-06-18T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3400,4431,0,101,5391,2019-06-18,-1031,-101
2019-06-25T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3893,5126,0,87,6021,2019-06-25,-1233,-87
2019-07-02T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4082,5206,0,78,5839,2019-07-02,-1124,-78
2019-07-09T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4164,5472,0,78,6075,2019-07-09,-1308,-78
2019-07-16T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3322,4676,0,26,5322,2019-07-16,-1354,-26
2019-07-23T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3032,4254,0,26,4928,2019-07-23,-1222,-26
2019-07-30T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,2687,3689,0,26,4302,2019-07-30,-1002,-26
2019-08-06T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,2820,4048,0,26,4692,2019-08-06,-1228,-26
2019-08-13T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,2871,4074,0,26,4729,2019-08-13,-1203,-26
2019-08-20T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,2565,3807,0,26,4485,2019-08-20,-1242,-26
2019-08-27T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,2285,3470,0,26,4091,2019-08-27,-1185,-26
2019-09-03T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,2755,3875,0,26,4493,2019-09-03,-1120,-26
2019-09-10T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,2447,3398,0,26,4128,2019-09-10,-951,-26
2019-09-17T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,2502,3572,0,26,4174,2019-09-17,-1070,-26
2019-09-24T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,2253,3321,0,26,4178,2019-09-24,-1068,-26
2019-10-01T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,1801,2666,0,0,3348,2019-10-01,-865,0
2019-10-08T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,1805,2712,0,0,3335,2019-10-08,-907,0
2019-10-15T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,1825,2691,0,0,3444,2019-10-15,-866,0
2019-10-22T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,1493,2263,0,0,3093,2019-10-22,-770,0
2019-10-29T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,1818,2547,0,0,3155,2019-10-29,-729,0
2019-11-05T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,2036,2951,0,0,3520,2019-11-05,-915,0
2019-11-12T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,1679,2544,0,0,3091,2019-11-12,-865,0
2019-11-19T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,1630,2540,0,0,3157,2019-11-19,-910,0
2019-11-26T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,1583,2593,0,0,3554,2019-11-26,-1010,0
