date,close,shares_volume,dollar_volume
2025-04-23,99.18000030517578,129500,12843810.039520264
2025-04-24,99.23999786376953,23700,2351987.949371338
2025-04-25,101.16999816894531,65200,6596283.880615234
2025-04-28,100.48999786376953,53400,5366165.885925293
2025-04-29,101.0999984741211,42000,4246199.935913086
2025-04-30,99.73999786376953,62700,6253697.86605835
2025-05-01,102.33999633789062,91000,9312939.666748047
2025-05-02,102.80999755859375,163900,16850558.599853516
2025-05-05,100.0,172300,17230000.0
2025-05-06,100.5999984741211,42600,4285559.934997559
2025-05-07,101.93000030517578,60900,6207537.018585205
2025-05-08,107.55000305175781,74200,7980210.22644043
2025-05-09,109.41000366210938,52600,5754966.192626953
2025-05-12,107.93000030517578,70400,7598272.021484375
2025-05-13,111.11000061035156,43700,4855507.026672363
2025-05-14,109.5199966430664,60200,6593103.797912598
2025-05-15,109.4000015258789,38700,4233780.059051514
2025-05-16,110.30000305175781,59900,6606970.182800293
2025-05-19,111.91999816894531,45600,5103551.916503906
2025-05-20,113.4800033569336,64700,7342156.2171936035
2025-05-21,115.22000122070312,128900,14851858.157348633
2025-05-22,117.94000244140625,61700,7276898.150634766
2025-05-23,115.2699966430664,78300,9025640.7371521
2025-05-27,116.6500015258789,64300,7500595.098114014
2025-05-28,113.30000305175781,81300,9211290.24810791
2025-05-29,112.05000305175781,55600,6229980.169677734
2025-05-30,110.81999969482422,74200,8222843.977355957
2025-06-02,110.67500305175781,55500,6142462.669372559
2025-06-03,112.68000030517578,38900,4383252.011871338
2025-06-04,111.08000183105469,53200,5909456.097412109
2025-06-05,107.91999816894531,105600,11396351.806640625
2025-06-06,110.51000213623047,83300,9205483.177947998
2025-06-09,115.25,25300,2915825.0
2025-06-10,116.18000030517578,28500,3311130.0086975098
2025-06-11,115.3499984741211,25800,2976029.960632324
2025-06-12,113.16999816894531,27500,3112174.949645996
2025-06-13,111.44999694824219,49300,5494484.84954834
2025-06-16,115.30000305175781,65900,7598270.20111084
2025-06-17,110.93000030517578,120500,13367065.036773682
2025-06-18,109.94999694824219,84600,9301769.741821289
2025-06-20,109.38999938964844,98100,10731158.940124512
2025-06-23,109.38999938964844,96100,10512378.941345215
2025-06-24,112.04499816894531,90000,10084049.835205078
2025-06-25,114.25,44200,5049850.0
2025-06-26,114.0999984741211,100900,11512689.846038818
2025-06-27,113.19000244140625,36300,4108797.088623047
2025-06-30,114.22000122070312,64300,7344346.078491211
2025-07-01,111.58999633789062,32900,3671310.8795166016
2025-07-02,116.4000015258789,239600,27889440.365600586
2025-07-03,115.75,49200,5694900.0
2025-07-07,114.52999877929688,140000,16034199.829101562
2025-07-08,115.33000183105469,87600,10102908.16040039
2025-07-09,118.48999786376953,50400,5971895.892333984
2025-07-10,120.30000305175781,78600,9455580.239868164
2025-07-11,125.30000305175781,27500,3445750.08392334
2025-07-14,127.20999908447266,74100,9426260.932159424
2025-07-15,123.45999908447266,58800,7259447.946166992
2025-07-16,126.55000305175781,55500,7023525.169372559
2025-07-17,126.2300033569336,27300,3446079.091644287
2025-07-18,124.41000366210938,36300,4516083.13293457
2025-07-21,123.83999633789062,28300,3504671.8963623047
2025-07-22,126.55999755859375,29500,3733519.9279785156
2025-07-23,125.45999908447266,18900,2371193.982696533
2025-07-24,126.26000213623047,31200,3939312.0666503906
2025-07-25,123.8499984741211,70100,8681884.893035889
2025-07-28,125.25,22400,2805600.0
2025-07-29,124.4800033569336,92600,11526848.31085205
2025-07-30,123.80000305175781,68000,8418400.207519531
2025-07-31,123.70999908447266,40800,5047367.962646484
2025-08-01,119.73999786376953,138500,16583989.70413208
2025-08-04,121.66000366210938,39100,4756906.143188477
2025-08-05,120.43000030517578,43800,5274834.013366699
2025-08-06,122.18000030517578,31800,3885324.00970459
2025-08-07,124.61000061035156,47900,5968819.02923584
2025-08-08,123.3499984741211,63400,7820389.903259277
2025-08-11,126.19999694824219,45700,5767339.860534668
2025-08-12,126.8499984741211,23000,2917549.964904785
2025-08-13,130.2899932861328,64800,8442791.564941406
2025-08-14,125.11000061035156,44700,5592417.027282715
2025-08-15,123.95999908447266,7400,917303.9932250977
2025-08-18,123.29000091552734,14700,1812363.013458252
2025-08-19,119.80999755859375,22000,2635819.9462890625
2025-08-20,121.12000274658203,36100,4372432.099151611
2025-08-21,118.87000274658203,23500,2793445.0645446777
2025-08-22,123.62999725341797,74000,9148619.79675293
2025-08-25,117.36000061035156,36000,4224960.021972656
2025-08-26,117.8499984741211,20900,2463064.968109131
2025-08-27,118.8499984741211,25700,3054444.960784912
2025-08-28,118.66999816894531,18300,2171660.966491699
2025-08-29,114.62999725341797,26400,3026231.9274902344
2025-09-02,117.44000244140625,57800,6788032.141113281
2025-09-03,119.0199966430664,16600,1975731.9442749023
2025-09-04,116.30000305175781,37700,4384510.1150512695
2025-09-05,118.26000213623047,61800,7308468.132019043
2025-09-08,118.83000183105469,48800,5798904.089355469
2025-09-09,118.02999877929688,32900,3883186.959838867
2025-09-10,120.41999816894531,93900,11307437.828063965
2025-09-11,121.37999725341797,27800,3374363.9236450195
2025-09-12,123.81999969482422,38800,4804215.98815918
2025-09-15,122.19999694824219,30700,3751539.906311035
2025-09-16,123.83999633789062,38100,4718303.860473633
2025-09-17,122.55000305175781,38900,4767195.118713379
2025-09-18,124.55000305175781,47300,5891215.1443481445
2025-09-19,121.97000122070312,38400,4683648.046875
2025-09-22,118.75,27000,3206250.0
2025-09-23,118.27999877929688,6600,780647.9919433594
2025-09-24,120.16999816894531,26500,3184504.951477051
2025-09-25,115.8499984741211,67800,7854629.89654541
2025-09-26,115.66000366210938,15900,1838994.058227539
2025-09-29,121.2300033569336,235700,28573911.791229248
2025-09-30,121.2699966430664,55800,6766865.8126831055
2025-10-01,124.51000213623047,61800,7694718.132019043
2025-10-02,128.24000549316406,166600,21364784.915161133
2025-10-03,130.1999969482422,125600,16353119.616699219
2025-10-06,132.9600067138672,81000,10769760.543823242
2025-10-07,128.8699951171875,159100,20503216.22314453
2025-10-08,130.7899932861328,67500,8828324.546813965
2025-10-09,128.11000061035156,40600,5201266.024780273
2025-10-10,123.41999816894531,125500,15489209.770202637
2025-10-13,122.75,82700,10151425.0
2025-10-14,119.29000091552734,55800,6656382.051086426
2025-10-15,117.8499984741211,71500,8426274.890899658
2025-10-16,114.5999984741211,217200,24891119.6685791
2025-10-17,112.7699966430664,322100,36323215.91873169
2025-10-20,117.45999908447266,41800,4909827.961730957
2025-10-21,118.54000091552734,49500,5867730.0453186035
2025-10-22,114.16999816894531,99000,11302829.818725586
2025-10-23,116.77999877929688,52700,6154305.935668945
2025-10-24,117.19999694824219,22600,2648719.9310302734
2025-10-27,121.83999633789062,13600,1657023.9501953125
2025-10-28,120.33000183105469,44800,5390784.08203125
2025-10-29,117.06999969482422,91100,10665076.972198486
2025-10-30,112.69999694824219,50700,5713889.845275879
2025-10-31,116.29000091552734,45000,5233050.0411987305
2025-11-03,112.88999938964844,27000,3048029.983520508
2025-11-04,106.7300033569336,38500,4109105.1292419434
2025-11-05,110.0199966430664,63400,6975267.78717041
2025-11-06,106.86000061035156,34700,3708042.021179199
2025-11-07,109.91999816894531,40100,4407791.926574707
2025-11-10,112.33000183105469,48000,5391840.087890625
2025-11-11,108.91000366210938,13300,1448503.0487060547
2025-11-12,107.5250015258789,17400,1870935.026550293
2025-11-13,103.80000305175781,17700,1837260.0540161133
2025-11-14,99.9000015258789,73400,7332660.111999512
2025-11-17,97.22000122070312,88200,8574804.107666016
2025-11-18,98.19000244140625,69100,6784929.168701172
2025-11-19,94.76000213623047,56200,5325512.120056152
2025-11-20,91.44999694824219,75000,6858749.771118164
2025-11-21,89.56999969482422,89500,8016514.972686768
2025-11-24,94.4000015258789,36400,3436160.055541992
2025-11-25,92.5199966430664,38000,3515759.8724365234
2025-11-26,95.2300033569336,41300,3932999.1386413574
2025-11-28,95.93000030517578,29500,2829935.0090026855
2025-12-01,90.62000274658203,28800,2609856.0791015625
2025-12-02,96.4800033569336,30700,2961936.1030578613
2025-12-03,98.5199966430664,32400,3192047.8912353516
2025-12-04,98.06999969482422,9800,961085.9970092773
2025-12-05,94.6780014038086,11500,1088797.0161437988
2025-12-08,96.20999908447266,31800,3059477.9708862305
2025-12-09,98.69999694824219,24800,2447759.9243164062
2025-12-10,98.04000091552734,19400,1901976.0177612305
2025-12-11,97.25499725341797,13900,1351844.4618225098
2025-12-12,95.6050033569336,5200,497146.0174560547
2025-12-15,90.79000091552734,35800,3250282.032775879
2025-12-16,92.76000213623047,20200,1873752.0431518555
2025-12-17,90.97000122070312,13300,1209901.0162353516
2025-12-18,89.81999969482422,15800,1419155.9951782227
2025-12-19,93.12000274658203,11800,1098816.032409668
2025-12-22,93.47000122070312,17700,1654419.0216064453
2025-12-23,92.73999786376953,4900,454425.9895324707
2025-12-24,92.37000274658203,27200,2512464.0747070312
2025-12-26,92.58999633789062,52800,4888751.806640625
2025-12-29,92.13999938964844,19900,1833585.987854004
2025-12-30,92.98999786376953,50700,4714592.891693115
2025-12-31,92.68000030517578,91700,8498756.02798462
2026-01-02,95.08000183105469,82800,7872624.151611328
2026-01-05,99.80000305175781,50100,4999980.152893066
2026-01-06,97.91999816894531,69500,6805439.872741699
2026-01-07,96.30999755859375,11800,1136457.9711914062
2026-01-08,96.13999938964844,18500,1778589.988708496
2026-01-09,95.55000305175781,13800,1318590.0421142578
2026-01-12,96.83999633789062,35800,3466871.8688964844
2026-01-13,99.98999786376953,29300,2929706.9374084473
2026-01-14,103.5199966430664,22300,2308495.925140381
2026-01-15,100.83000183105469,23700,2389671.043395996
2026-01-16,101.20999908447266,141700,14341456.870269775
2026-01-20,94.79000091552734,28300,2682557.025909424
2026-01-21,95.44000244140625,33600,3206784.08203125
2026-01-22,94.58999633789062,31400,2970125.8850097656
2026-01-23,94.70999908447266,39900,3778928.963470459
2026-01-26,92.72000122070312,19600,1817312.0239257812
2026-01-27,94.5199966430664,11900,1124787.9600524902
2026-01-28,94.19000244140625,16700,1572973.0407714844
2026-01-29,88.95999908447266,41900,3727423.9616394043
2026-01-30,88.62999725341797,98900,8765506.728363037
2026-02-02,82.55999755859375,137400,11343743.664550781
2026-02-03,80.87000274658203,108700,8790569.298553467
2026-02-04,77.69000244140625,119200,9260648.291015625
2026-02-05,67.41999816894531,122800,8279175.775146484
2026-02-06,74.13999938964844,225500,16718569.862365723
2026-02-09,74.94000244140625,45800,3432252.1118164062
2026-02-10,72.80000305175781,33600,2446080.1025390625
2026-02-11,71.45999908447266,102700,7338941.905975342
2026-02-12,69.19000244140625,35500,2456245.086669922
2026-02-13,72.80000305175781,65000,4732000.198364258
2026-02-17,71.72000122070312,45600,3270432.0556640625
2026-02-18,70.05999755859375,25800,1807547.9370117188
2026-02-19,71.04000091552734,10800,767232.0098876953
2026-02-20,71.66000366210938,49300,3532838.180541992
2026-02-23,68.19000244140625,72200,4923318.176269531
2026-02-24,68.26000213623047,45900,3133134.0980529785
