date,close,shares_volume,dollar_volume
2024-09-24,35.02000045776367,1177900,41250058.53919983
2024-09-25,34.43000030517578,962700,33145761.293792725
2024-09-26,35.27000045776367,3047100,107471218.39485168
2024-09-27,35.79999923706055,2477500,88694498.1098175
2024-09-30,34.59000015258789,1883800,65160642.28744507
2024-10-01,33.63999938964844,3445100,115893161.89727783
2024-10-02,32.790000915527344,2161400,70872307.9788208
2024-10-03,33.2400016784668,1021400,33951337.71438599
2024-10-04,34.0,1065200,36216800.0
2024-10-07,34.529998779296875,1190900,41121775.54626465
2024-10-08,33.90999984741211,1644200,55754821.74911499
2024-10-09,33.22999954223633,1044800,34718703.521728516
2024-10-10,32.5,2029000,65942500.0
2024-10-11,34.40999984741211,3597300,123783092.45109558
2024-10-14,35.95000076293945,3548100,127554197.70698547
2024-10-15,36.52000045776367,2952900,107839909.35173035
2024-10-16,36.90999984741211,2230500,82327754.65965271
2024-10-17,36.38999938964844,2116400,77015794.70825195
2024-10-18,37.380001068115234,1836500,68648371.96159363
2024-10-21,36.91999816894531,1474500,54438537.30010986
2024-10-22,36.7400016784668,1532400,56300378.57208252
2024-10-23,36.15999984741211,2281800,82509887.65182495
2024-10-24,37.189998626708984,1665200,61928785.7131958
2024-10-25,36.369998931884766,2973800,108157102.82363892
2024-10-28,37.970001220703125,2895500,109942138.5345459
2024-10-29,39.52000045776367,3333700,131747825.52604675
2024-10-30,39.130001068115234,2010300,78663041.14723206
2024-10-31,38.08000183105469,3796300,144563110.9512329
2024-11-01,37.66999816894531,3164800,119218010.20507812
2024-11-04,36.599998474121094,3407700,124721814.80026245
2024-11-05,37.79999923706055,2730900,103228017.91648865
2024-11-06,41.540000915527344,5515400,229109721.0494995
2024-11-07,41.70000076293945,1937600,80797921.47827148
2024-11-08,41.83000183105469,3180200,133027771.82312012
2024-11-11,47.40999984741211,6305100,298924790.0379181
2024-11-12,48.83000183105469,4151000,202693337.600708
2024-11-13,48.880001068115234,4236600,207085012.525177
2024-11-14,47.66999816894531,2567500,122392720.29876709
2024-11-15,49.849998474121094,1993400,99370986.95831299
2024-11-18,49.91999816894531,2368200,118220539.66369629
2024-11-19,50.470001220703125,2496100,125978170.04699707
2024-11-20,51.43000030517578,1842000,94734060.56213379
2024-11-21,53.5099983215332,2942900,157474574.06044006
2024-11-22,54.099998474121094,2704500,146313445.8732605
2024-11-25,51.70000076293945,5702300,294808914.35050964
2024-11-26,49.529998779296875,3042200,150680162.28637695
2024-11-27,52.68000030517578,2570200,135398136.7843628
2024-11-29,52.93000030517578,1560300,82586679.47616577
2024-12-02,52.150001525878906,1953000,101848952.9800415
2024-12-03,52.130001068115234,1202000,62660261.28387451
2024-12-04,53.95000076293945,1770100,95496896.35047913
2024-12-05,53.959999084472656,2227800,120212085.96038818
2024-12-06,55.33000183105469,1892700,104723094.4656372
2024-12-09,52.400001525878906,1640600,85967442.50335693
2024-12-10,52.5,1416500,74366250.0
2024-12-11,55.220001220703125,2147600,118590474.62158203
2024-12-12,54.5099983215332,1281700,69865464.8487091
2024-12-13,55.400001525878906,1749100,96900142.6689148
2024-12-16,57.650001525878906,2285900,131782138.48800659
2024-12-17,58.13999938964844,2020600,117477682.76672363
2024-12-18,54.779998779296875,2467000,135142256.9885254
2024-12-19,52.40999984741211,2744400,143834003.5812378
2024-12-20,52.5099983215332,1727800,90726775.09994507
2024-12-23,50.63999938964844,1747500,88493398.93341064
2024-12-24,53.849998474121094,1304400,70241938.00964355
2024-12-26,52.0,1534700,79804400.0
2024-12-27,51.41999816894531,2289400,117720943.8079834
2024-12-30,51.33000183105469,2049500,105200838.75274658
2024-12-31,50.849998474121094,1288700,65530393.03359985
2025-01-02,53.0,2102900,111453700.0
2025-01-03,53.56999969482422,1744400,93447507.46765137
2025-01-06,55.65999984741211,2146400,119468623.67248535
2025-01-07,52.45000076293945,3949000,207125053.0128479
2025-01-08,51.11000061035156,1463400,74794374.89318848
2025-01-10,51.59000015258789,1442400,74413416.22009277
2025-01-13,50.97999954223633,1494700,76199805.31578064
2025-01-14,52.52000045776367,853800,44841576.39083862
2025-01-15,54.220001220703125,1244400,67471369.51904297
2025-01-16,54.68000030517578,861100,47084948.262786865
2025-01-17,57.08000183105469,1806000,103086483.30688477
2025-01-21,57.81999969482422,2006700,116027393.38760376
2025-01-22,56.81999969482422,789800,44876435.75897217
2025-01-23,56.22999954223633,4513500,253794102.93388367
2025-01-24,57.08000183105469,1582500,90329102.89764404
2025-01-27,55.150001525878906,1694300,93440647.58529663
2025-01-28,55.06999969482422,925200,50950763.71765137
2025-01-29,56.779998779296875,808600,45912307.01293945
2025-01-30,57.04999923706055,2094600,119496928.40194702
2025-01-31,55.2599983215332,1344000,74269437.74414062
2025-02-03,55.119998931884766,2397400,132144685.43930054
2025-02-04,53.7599983215332,1632500,87763197.25990295
2025-02-05,52.970001220703125,1074800,56932157.31201172
2025-02-06,52.79999923706055,1134700,59912159.1342926
2025-02-07,52.16999816894531,2283000,119104105.81970215
2025-02-10,52.9900016784668,797900,42280722.33924866
2025-02-11,51.869998931884766,865700,44903858.07533264
2025-02-12,52.81999969482422,973800,51436115.702819824
2025-02-13,52.41999816894531,861600,45165070.42236328
2025-02-14,53.0,976200,51738600.0
2025-02-18,51.25,1472800,75481000.0
2025-02-19,52.349998474121094,929900,48680263.581085205
2025-02-20,53.650001525878906,1051200,56396881.604003906
2025-02-21,51.630001068115234,2176300,112362371.32453918
2025-02-24,51.150001525878906,1980400,101297463.02185059
2025-02-25,47.91999816894531,4994300,239326846.85516357
2025-02-26,45.88999938964844,2746500,126036883.32366943
2025-02-27,45.36000061035156,2680000,121564801.63574219
2025-02-28,45.84000015258789,2496100,114421224.38087463
2025-03-03,46.790000915527344,2114800,98951493.93615723
2025-03-04,47.2599983215332,2149700,101594818.39179993
2025-03-05,49.25,1024700,50466475.0
2025-03-06,48.470001220703125,1322600,64106423.61450195
2025-03-07,47.33000183105469,2024200,95805389.7064209
2025-03-10,42.9900016784668,2269500,97565808.8092804
2025-03-11,45.209999084472656,1104800,49948006.98852539
2025-03-12,45.119998931884766,812600,36664511.13204956
