date,close,shares_volume,dollar_volume
2025-10-29,31.239999771118164,614000,19181359.859466553
2025-10-30,30.079999923706055,397400,11953791.969680786
2025-10-31,31.020000457763672,388700,12057474.17793274
2025-11-03,30.1200008392334,404900,12195588.339805603
2025-11-04,28.440000534057617,1015700,28886508.54244232
2025-11-05,29.329999923706055,461300,13529928.964805603
2025-11-06,28.5,533800,15213300.0
2025-11-07,29.29199981689453,492500,14426309.909820557
2025-11-10,29.950000762939453,315500,9449225.240707397
2025-11-11,29.040000915527344,277700,8064408.254241943
2025-11-12,28.68000030517578,825400,23672472.25189209
2025-11-13,27.68000030517578,738600,20444448.225402832
2025-11-14,26.60700035095215,320200,8519561.512374878
2025-11-17,25.940000534057617,714700,18539318.38169098
2025-11-18,26.190000534057617,294400,7710336.1572265625
2025-11-19,25.260000228881836,509600,12872496.116638184
2025-11-20,24.389999389648438,583000,14219369.644165039
2025-11-21,23.860000610351562,772800,18439008.471679688
2025-11-24,25.15999984741211,215400,5419463.967132568
2025-11-25,24.670000076293945,378000,9325260.028839111
2025-11-26,25.389999389648438,279400,7093965.829467773
2025-11-28,25.6200008392334,205700,5270034.17263031
2025-12-01,24.15999984741211,186700,4510671.971511841
2025-12-02,25.729999542236328,291100,7490002.866744995
2025-12-03,26.270000457763672,157500,4137525.0720977783
2025-12-04,26.1299991607666,128100,3347252.8924942017
2025-12-05,25.229999542236328,336700,8494940.845870972
2025-12-08,25.649999618530273,145900,3742334.944343567
2025-12-09,26.31999969482422,391800,10312175.880432129
2025-12-10,26.1299991607666,148800,3888143.8751220703
2025-12-11,25.940000534057617,183000,4747020.097732544
2025-12-12,25.486000061035156,213700,5446358.213043213
2025-12-15,24.209999084472656,510900,12368888.53225708
2025-12-16,24.719999313354492,234600,5799311.838912964
2025-12-17,24.25,492800,11950400.0
2025-12-18,23.8799991607666,314100,7500707.73639679
2025-12-19,24.82699966430664,305400,7582165.697479248
2025-12-22,24.940000534057617,188000,4688720.100402832
2025-12-23,24.739999771118164,198300,4905941.954612732
2025-12-24,24.6200008392334,81100,1996682.0680618286
2025-12-26,24.700000762939453,508200,12552540.38772583
2025-12-29,24.56999969482422,344000,8452079.895019531
2025-12-30,24.799999237060547,784800,19463039.401245117
2025-12-31,24.729999542236328,1108500,27413204.49256897
2026-01-02,25.360000610351562,1218000,30888480.743408203
2026-01-05,26.6200008392334,783400,20854108.657455444
2026-01-06,26.110000610351562,680600,17770466.415405273
2026-01-07,25.670000076293945,301900,7749773.023033142
2026-01-08,25.6299991607666,285500,7317364.760398865
2026-01-09,25.459999084472656,358100,9117225.672149658
2026-01-12,25.81999969482422,641000,16550619.804382324
2026-01-13,26.68000030517578,615600,16424208.187866211
2026-01-14,27.600000381469727,761700,21022920.29056549
2026-01-15,26.889999389648438,264000,7098959.8388671875
2026-01-16,26.989999771118164,1960100,52903098.55136871
2026-01-20,25.290000915527344,693300,17533557.634735107
2026-01-21,25.43000030517578,673900,17137277.20565796
2026-01-22,25.219999313354492,427400,10779027.70652771
2026-01-23,25.25,258300,6522075.0
