date,close,shares_volume,dollar_volume
2024-09-18,16.97249984741211,608800,10332857.907104492
2024-09-19,17.889999389648438,521200,9324267.681884766
2024-09-20,17.782499313354492,615600,10946906.577301025
2024-09-23,17.905000686645508,240000,4297200.164794922
2024-09-24,18.165000915527344,398000,7229670.364379883
2024-09-25,17.88249969482422,215600,3855466.9342041016
2024-09-26,18.30500030517578,1763200,32275376.538085938
2024-09-27,18.572500228881836,1000000,18572500.228881836
2024-09-30,17.957500457763672,712400,12792923.32611084
2024-10-01,17.469999313354492,990800,17309275.31967163
2024-10-02,17.02750015258789,608400,10359531.092834473
2024-10-03,17.25749969482422,590400,10188827.819824219
2024-10-04,17.645000457763672,490000,8646050.2243042
2024-10-07,17.947500228881836,756000,13568310.173034668
2024-10-08,17.607500076293945,460800,8113536.03515625
2024-10-09,17.25,270000,4657500.0
2024-10-10,16.877500534057617,845200,14264863.451385498
2024-10-11,17.864999771118164,1571200,28069487.64038086
2024-10-14,18.662500381469727,1712000,31950200.653076172
2024-10-15,18.957500457763672,1330800,25228641.609191895
2024-10-16,19.1825008392334,681600,13074792.572021484
2024-10-17,18.912500381469727,554000,10477525.211334229
2024-10-18,19.40999984741211,1086400,21087023.834228516
2024-10-21,19.172500610351562,654800,12554153.399658203
2024-10-22,19.084999084472656,985600,18810175.09765625
2024-10-23,18.790000915527344,1319600,24795285.208129883
2024-10-24,19.31999969482422,576000,11128319.82421875
2024-10-25,18.887500762939453,1085600,20504270.82824707
2024-10-28,19.719999313354492,1266800,24981295.13015747
2024-10-29,20.559999465942383,1936400,39812382.96585083
2024-10-30,20.3075008392334,937600,19040312.786865234
2024-10-31,19.790000915527344,1686400,33373857.543945312
2024-11-01,19.5674991607666,1818800,35589367.473602295
2024-11-04,19.022499084472656,1767600,33624169.38171387
2024-11-05,19.622499465942383,1683200,33028591.10107422
2024-11-06,21.59000015258789,1758000,37955220.26824951
2024-11-07,21.690000534057617,1092800,23702832.583618164
2024-11-08,21.707500457763672,968000,21012860.443115234
2024-11-11,24.642499923706055,2178800,53691078.83377075
2024-11-12,25.357500076293945,1500400,38046393.114471436
2024-11-13,25.375,1279600,32469850.0
